gene_id,gene,dta1,dta2,dta3,dta4,dta5,dta6,dta7,dta8,dta9,dta10,dta11,dta12,dta13,dta14,dta15,dta16,dta17,dta18,dta19,dta20,dta21,dta22,dta23,dta24,dta25,dta26,dta27,dta28,dta29,dta30,dta31,dta32,dta33,dta34,dta35,dta36,dta37,dta38,dta39,dta40,dta41,dta42,dta43,dta44,dta45,dta46,,dta1,dta2,dta3
ENSMUSG00000021951,Eef1akmt1,10,22,13,15,0,15,1,2,28,2,11,11,5,2,1,1,0,1,2,3,3,17,20,25,2,1,12,10,22,8,17,14,3,4,2,3,5,23,7,25,15,0,0,0,1,6,,45,30,0
ENSMUSG00000021952,Xpo4,1,1,1,0,1,1,0,0,2,0,0,2,1,1,2,0,0,0,1,1,1,0,2,4,0,0,1,1,1,1,1,2,2,1,0,0,0,2,2,9,4,0,0,0,0,1,,3,4,0
ENSMUSG00000021953,Tdh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0
ENSMUSG00000021957,Tkt,1,14,3,8,1,5,4,2,19,4,3,5,3,0,0,1,0,1,1,3,7,10,17,18,0,1,5,10,9,17,12,17,2,12,1,10,12,19,8,23,36,2,2,0,1,2,,18,27,2
ENSMUSG00000021958,Pinx1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,1,2,5,0,0,0,0,0,3,3,2,2,3,0,0,0,0,0,,0,5,0
ENSMUSG00000021959,Lats2,4,11,2,7,1,2,1,0,2,0,10,5,0,0,2,0,0,0,6,0,0,7,3,10,0,1,9,5,10,8,2,10,4,3,0,3,4,13,1,9,13,0,0,1,0,1,,17,14,1
ENSMUSG00000021962,Dcp1a,1,4,2,1,0,1,1,0,0,0,2,1,0,0,1,0,1,1,1,0,1,3,0,1,0,0,0,4,2,1,2,1,1,0,1,1,5,4,0,8,9,1,1,1,0,1,,7,4,2
ENSMUSG00000021965,Ska3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000021966,Prss52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000021969,Zdhhc20,1,1,3,1,0,1,1,0,2,0,0,3,0,0,1,1,0,1,0,1,2,1,3,3,1,0,2,2,1,4,0,1,2,1,0,0,1,4,1,4,8,0,0,0,0,0,,5,5,0
ENSMUSG00000021972,Hmbox1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,2,3,0,0,0,0,1,1,8,1,0,1,0,1,2,0,0,5,13,0,0,0,1,0,,1,0,0
ENSMUSG00000021973,Micu2,2,2,1,2,0,0,0,1,4,0,0,2,1,1,2,0,0,1,0,4,0,3,3,10,0,0,2,2,1,3,1,2,0,0,1,1,6,4,0,1,12,0,1,2,0,1,,5,4,3
ENSMUSG00000021974,Fgf9,3,5,3,7,0,4,0,0,4,2,2,6,1,1,1,2,1,1,1,2,2,2,6,5,0,0,0,3,8,4,2,8,0,3,1,3,4,5,6,4,10,0,0,1,0,1,,11,11,1
ENSMUSG00000021975,Ints9,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,1,0,2,1,1,1,1,4,0,0,2,0,0,,1,2,2
ENSMUSG00000021978,Extl3,0,10,3,5,2,7,1,0,6,1,5,6,1,6,3,0,4,0,4,0,4,5,11,12,0,0,5,4,2,6,14,11,0,5,1,4,12,10,3,18,24,2,2,1,0,0,,13,13,3
ENSMUSG00000021981,Cab39l,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,,1,1,0
ENSMUSG00000021982,Cdadc1,0,6,2,5,0,2,0,1,0,0,4,3,0,0,3,0,0,0,1,1,0,2,3,5,0,1,3,4,2,3,7,0,1,2,0,0,2,6,2,6,7,0,0,1,0,1,,8,8,1
ENSMUSG00000021983,Atp8a2,4,8,1,3,1,4,2,0,10,0,6,4,0,4,1,2,0,3,4,1,1,6,8,9,0,0,9,6,6,7,12,10,4,4,1,4,3,8,7,19,15,1,2,2,0,3,,13,15,4
ENSMUSG00000021986,Amer2,1,0,1,0,0,2,3,1,4,0,1,0,0,1,5,0,0,0,1,8,1,1,1,8,1,0,0,4,5,2,8,1,0,1,2,3,1,0,0,6,21,0,1,0,0,2,,2,0,1
ENSMUSG00000021987,Mtmr6,5,19,8,6,0,8,1,1,16,3,5,6,1,2,1,1,0,1,3,1,1,9,7,12,0,1,10,5,8,7,13,13,2,6,2,1,9,14,5,18,29,2,1,1,0,0,,32,19,2
ENSMUSG00000021990,Spata13,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0,0,,0,0,0
ENSMUSG00000021991,Cacna2d3,0,0,0,2,0,2,4,0,0,1,0,3,1,0,1,0,0,0,0,7,1,0,6,5,1,0,3,0,0,2,5,0,0,0,0,2,3,0,0,2,25,1,0,0,0,2,,0,0,0
ENSMUSG00000021993,Mipep,1,4,1,7,0,6,0,1,2,2,3,3,2,1,2,0,1,0,1,1,1,3,7,13,1,0,3,3,5,2,6,8,0,2,1,6,2,8,0,6,10,1,0,0,0,1,,6,8,0
ENSMUSG00000021994,Wnt5a,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,4,0,0,2,0,0,,2,0,2
ENSMUSG00000021997,Lrrc63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000021998,Lcp1,1,0,7,0,0,1,0,0,6,0,1,0,2,0,2,0,0,0,1,0,0,2,3,0,0,1,0,2,0,1,6,1,0,1,0,0,2,1,2,2,5,0,0,0,0,0,,8,3,0
ENSMUSG00000021999,Cpb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022000,Zc3h13,2,3,3,3,1,1,1,0,4,1,3,6,1,2,2,0,1,2,3,1,0,3,3,6,0,1,4,5,7,9,3,9,2,2,1,5,2,9,3,5,17,1,0,0,0,0,,8,12,0
ENSMUSG00000022002,Erich6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022003,Slc25a30,0,0,2,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,2,1,2,4,0,0,0,0,0,,2,3,0
ENSMUSG00000022008,Gpalpp1,4,5,4,4,0,2,0,1,5,2,1,4,2,1,0,0,2,0,1,0,0,2,7,8,0,0,4,4,7,7,3,10,1,3,1,3,4,11,4,8,17,1,2,0,0,2,,13,15,2
ENSMUSG00000022009,Nufip1,0,3,0,2,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,2,2,2,3,4,2,1,0,0,0,0,3,0,0,4,0,0,2,0,0,,3,3,2
ENSMUSG00000022010,Tsc22d1,20,59,36,29,2,25,9,3,43,6,28,47,8,13,17,1,2,7,17,30,11,47,47,117,0,4,29,33,46,40,53,56,15,10,5,19,44,78,17,87,153,7,4,5,12,7,,115,95,9
ENSMUSG00000022012,Enox1,3,1,1,1,0,0,2,0,4,1,0,0,0,2,1,1,0,2,0,0,0,1,2,5,0,0,2,2,3,5,2,4,2,2,2,1,7,5,2,8,13,0,0,0,0,0,,5,7,0
ENSMUSG00000022013,Dnajc15,10,16,10,12,1,16,5,0,14,0,13,15,5,0,2,2,2,1,5,0,3,11,13,16,1,0,9,11,21,18,28,23,1,6,1,10,13,16,6,57,33,1,1,0,0,0,,36,22,1
ENSMUSG00000022014,Epsti1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022015,Tnfsf11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022016,Akap11,4,9,6,15,0,6,6,1,6,1,8,6,1,0,1,3,4,1,2,7,7,11,8,24,0,0,12,4,11,4,14,12,4,4,2,9,6,12,6,20,14,0,0,1,0,1,,19,18,1
ENSMUSG00000022018,Rgcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,,0,0,0
ENSMUSG00000022019,Tdrd3,4,11,3,5,0,5,0,0,7,2,1,4,1,0,3,1,3,0,1,2,0,5,5,3,0,1,2,2,5,5,8,9,3,5,2,5,7,9,2,11,23,0,0,3,2,0,,18,11,3
ENSMUSG00000022020,Naa16,1,2,0,0,0,0,1,0,7,0,0,3,0,0,1,0,0,0,0,0,1,1,2,5,1,0,3,1,0,0,0,2,1,0,0,1,8,3,1,3,12,0,0,1,0,0,,3,4,1
ENSMUSG00000022021,Diaph3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
ENSMUSG00000022022,Mtrf1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,1,0,3,0,2,0,2,2,1,1,1,0,0,0,0,,1,4,0
ENSMUSG00000022023,Wbp4,10,7,4,2,1,7,2,1,3,2,1,4,0,1,1,0,0,3,0,4,1,8,5,16,0,0,9,5,8,7,12,15,1,7,0,5,10,12,5,13,30,0,0,0,0,3,,21,17,0
ENSMUSG00000022024,Sugt1,7,8,9,9,2,12,3,1,18,2,7,6,3,0,3,0,0,0,4,5,1,11,9,19,1,0,4,5,6,7,10,8,3,2,3,5,5,9,6,12,20,2,1,0,0,4,,24,15,1
ENSMUSG00000022025,Cnmd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022026,Olfm4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022031,Elp3,3,8,3,3,1,0,0,0,6,1,6,10,2,1,1,0,1,2,1,2,2,6,3,14,0,2,9,3,12,9,9,12,0,5,0,4,9,7,0,17,23,3,0,3,1,1,,14,7,3
ENSMUSG00000022032,Scara5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022033,Pbk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
ENSMUSG00000022034,Esco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,0
ENSMUSG00000022035,Ccdc25,4,7,3,5,1,9,0,0,22,2,5,16,2,1,0,0,0,0,3,2,1,3,10,13,0,0,7,2,3,12,9,6,0,5,0,2,18,8,11,22,30,1,1,1,2,1,,14,19,2
ENSMUSG00000022037,Clu,2,2,0,0,1,0,2,4,10,0,7,3,6,0,0,1,0,0,1,1,22,4,20,31,3,0,5,2,8,7,17,3,1,9,0,17,6,4,7,11,25,1,0,0,0,1,,4,11,0
ENSMUSG00000022039,Adam2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022040,Ephx2,0,2,1,3,0,0,1,0,4,0,3,0,1,0,0,0,0,0,0,0,0,4,3,5,0,0,0,1,1,2,0,3,0,0,0,3,1,1,0,0,5,0,0,0,0,0,,3,1,0
ENSMUSG00000022041,Chrna2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022043,Trim35,41,63,24,64,5,50,18,9,83,3,62,47,13,13,13,10,5,7,16,9,10,58,48,105,2,4,46,54,62,52,50,96,9,17,10,21,66,138,43,121,145,17,9,7,2,12,,128,181,16
ENSMUSG00000022044,Stmn4,26,97,28,62,9,66,22,16,85,2,52,71,12,15,8,7,8,15,5,8,6,68,16,161,2,5,45,87,107,42,38,68,8,21,6,23,74,96,46,4,105,15,20,8,12,12,,151,142,28
ENSMUSG00000022048,Dpysl2,27,60,31,48,2,35,16,4,45,2,22,35,7,5,6,2,1,6,10,19,10,44,48,86,3,1,38,35,69,54,39,74,7,15,5,32,60,99,26,85,152,10,3,4,4,8,,118,125,7
ENSMUSG00000022051,Bnip3l,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,1,3,0,1,0,0,0,0,0,4,5,0,0,0,0,0,,1,0,0
ENSMUSG00000022052,Ppp2r2a,3,4,4,0,0,6,1,0,7,0,4,6,1,1,1,0,0,0,0,3,1,5,6,6,0,1,4,3,10,5,8,10,2,2,1,3,6,11,5,9,17,0,3,1,1,2,,11,16,4
ENSMUSG00000022053,Ebf2,4,10,1,16,2,3,4,1,4,2,16,8,0,0,2,1,0,6,2,1,2,4,3,21,0,1,6,7,15,0,2,30,5,0,2,0,0,35,7,3,1,2,0,5,1,0,,15,42,5
ENSMUSG00000022054,Nefm,40,111,25,88,5,47,20,5,44,14,44,48,19,11,13,15,2,10,10,7,6,74,56,88,3,5,57,38,134,38,52,140,13,2,5,16,34,179,71,134,53,12,6,6,8,7,,176,250,12
ENSMUSG00000022055,Nefl,73,138,25,89,3,74,20,3,72,6,60,77,12,17,5,7,1,10,7,12,13,129,88,153,6,5,83,107,127,122,71,204,13,38,7,70,67,292,62,310,157,32,1,2,7,10,,236,354,3
ENSMUSG00000022056,Adam7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022057,Adamdec1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022061,Nkx3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022064,Pibf1,1,0,2,2,0,0,0,2,7,0,1,3,0,1,2,0,0,0,1,0,0,0,2,6,0,0,5,1,6,7,7,5,1,5,0,4,2,6,2,8,15,2,0,1,1,0,,3,8,1
ENSMUSG00000022070,Bora,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0,10,0,1,0,0,0,,1,1,1
ENSMUSG00000022074,Tnfrsf10b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022075,Rhobtb2,5,18,21,12,0,5,2,4,20,2,12,22,4,4,2,2,0,0,8,0,2,8,22,35,1,1,19,11,21,12,27,17,0,11,1,6,15,42,15,35,37,1,1,4,1,1,,44,57,5
ENSMUSG00000022076,Klhl1,4,16,4,11,0,0,1,0,6,2,2,5,2,1,0,1,0,1,1,0,0,8,0,4,0,0,2,5,6,8,0,16,2,3,0,7,3,11,3,2,10,3,0,1,0,1,,24,14,1
ENSMUSG00000022085,Pebp4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022089,Bin3,1,3,0,1,0,2,1,0,5,0,2,3,0,0,1,0,0,0,1,0,2,1,2,3,0,0,1,2,0,0,0,4,0,1,0,1,3,4,0,4,6,2,0,1,0,3,,4,4,1
ENSMUSG00000022090,Pdlim2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022091,Sorbs3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
ENSMUSG00000022092,Ppp3cc,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,1,5,2,0,0,0,0,2,1,0,5,12,0,0,0,0,0,,1,1,0
ENSMUSG00000022094,Slc39a14,5,4,7,4,1,5,1,1,6,2,4,3,1,1,1,0,2,1,5,0,1,2,9,15,0,0,8,1,5,5,4,8,0,2,1,3,14,5,5,19,9,0,0,3,0,0,,16,10,3
ENSMUSG00000022096,Hr,2,1,1,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,6,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,4,0,0
ENSMUSG00000022097,Sftpc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022098,Bmp1,3,0,4,0,1,0,10,0,0,1,0,1,1,1,6,5,0,6,0,12,6,2,6,17,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,76,0,0,1,1,2,,7,0,1
ENSMUSG00000022099,Dmtn,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,1,0,0
ENSMUSG00000022100,Xpo7,2,8,1,4,1,3,1,1,7,0,2,6,1,0,2,0,1,0,2,2,1,4,8,13,0,0,4,2,6,2,6,4,1,3,1,2,0,5,1,11,20,1,0,1,0,1,,11,6,1
ENSMUSG00000022101,Fgf17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022102,Dok2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022103,Gfra2,7,13,8,27,2,20,8,6,31,3,16,19,5,5,2,5,2,0,4,0,2,25,19,37,1,2,27,28,24,24,38,49,10,20,8,19,23,48,18,39,20,8,4,1,1,1,,28,66,5
ENSMUSG00000022105,Rb1,2,3,4,0,1,1,2,0,1,0,9,0,0,1,0,1,0,1,1,5,3,3,4,11,0,1,7,2,2,5,3,5,1,0,1,2,3,5,1,5,27,0,1,0,0,0,,9,6,1
ENSMUSG00000022106,Rcbtb2,4,12,2,4,1,4,3,0,9,2,2,11,0,1,0,0,0,0,0,1,3,4,9,8,0,0,11,5,9,10,10,13,3,4,1,5,15,13,6,13,16,0,1,0,0,1,,18,19,1
ENSMUSG00000022108,Itm2b,269,662,352,523,56,469,135,94,641,60,436,470,169,89,87,69,33,48,122,44,56,491,634,1208,50,57,474,448,656,451,540,714,86,257,56,271,593,651,321,1002,852,148,92,59,56,136,,1283,972,151
ENSMUSG00000022109,Med4,2,5,4,7,0,6,0,0,5,3,2,5,0,1,1,0,0,0,1,4,0,1,4,13,0,0,3,3,4,2,9,2,1,0,1,3,1,6,0,6,13,0,1,0,0,0,,11,6,1
ENSMUSG00000022110,Sucla2,18,65,21,32,2,37,9,3,56,3,26,36,9,6,3,1,1,2,6,7,3,33,36,59,3,3,28,27,39,44,41,52,3,9,9,28,24,58,18,84,65,8,2,5,3,5,,104,76,7
ENSMUSG00000022111,Uchl3,4,1,3,5,0,3,0,0,9,0,6,3,1,1,0,0,0,0,1,1,1,3,5,10,0,0,2,3,6,6,5,4,2,2,0,1,4,6,1,15,20,0,1,0,0,1,,8,7,1
ENSMUSG00000022112,Gpc5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,0,0,0
ENSMUSG00000022113,Trim52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022114,Spry2,0,1,4,2,1,0,1,0,0,1,0,0,0,2,1,0,0,0,1,1,3,0,1,16,1,0,0,1,2,0,1,0,0,1,1,2,0,0,0,0,6,0,0,1,0,0,,5,0,1
ENSMUSG00000022119,Rbm26,1,5,8,3,0,3,4,1,5,0,2,6,2,2,2,2,2,1,3,5,1,3,8,15,0,0,1,2,3,9,8,10,2,2,1,5,2,10,5,12,27,0,0,5,0,0,,14,15,5
ENSMUSG00000022122,Ednrb,5,1,5,1,0,6,1,4,0,0,1,3,0,1,0,0,0,1,5,9,32,1,0,26,0,0,0,2,11,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,,11,0,0
ENSMUSG00000022123,Scel,0,1,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,4,2,2,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,,1,0,0
ENSMUSG00000022124,Fbxl3,3,3,3,6,0,5,1,0,3,1,2,5,0,0,1,2,1,0,5,1,0,4,7,7,2,0,5,1,7,4,7,9,0,4,1,6,5,6,1,11,6,0,3,0,0,1,,9,7,3
ENSMUSG00000022125,Cln5,0,5,3,3,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,2,1,3,1,3,0,0,0,3,0,4,2,0,2,0,2,0,2,1,0,2,5,0,1,0,0,1,,8,1,1
ENSMUSG00000022126,Acod1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022129,Dct,1,0,2,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,7,1,1,1,1,1,3,2,9,2,0,1,0,3,1,3,0,9,1,0,0,0,0,0,,3,3,0
ENSMUSG00000022130,Tgds,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,3,0,0,1,0,1,1,4,0,0,2,0,0,2,5,0,0,5,0,0,2,0,0,,1,5,2
ENSMUSG00000022131,Gpr180,19,28,11,20,2,25,8,3,17,1,16,20,5,1,3,2,3,3,2,0,1,23,17,27,3,4,21,19,13,21,41,23,6,9,1,11,29,20,12,48,23,4,5,2,3,7,,58,32,7
ENSMUSG00000022132,Cldn10,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0
ENSMUSG00000022136,Dnajc3,6,11,5,7,0,9,2,0,12,1,9,7,2,2,2,1,2,3,2,2,2,11,4,16,0,2,13,10,10,12,18,19,1,7,0,10,5,13,8,20,20,2,2,3,0,3,,22,21,5
ENSMUSG00000022139,Mbnl2,23,52,19,35,1,18,8,2,36,9,11,43,8,7,9,5,2,10,5,13,5,52,37,65,3,2,33,35,51,36,53,52,10,7,2,20,23,64,16,69,65,7,7,7,2,8,,94,80,14
ENSMUSG00000022141,Nipbl,0,1,2,3,0,3,5,1,2,1,0,1,0,0,3,0,0,2,2,1,4,0,5,6,0,0,0,1,1,2,3,1,2,3,0,3,6,4,0,1,18,0,0,1,0,0,,3,4,1
ENSMUSG00000022142,Nup155,2,6,3,0,0,1,2,0,5,1,2,1,1,0,2,0,0,1,0,2,0,3,3,7,0,0,0,6,5,1,5,2,5,1,0,0,1,3,2,7,6,0,0,0,0,0,,11,5,0
ENSMUSG00000022144,Gdnf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
ENSMUSG00000022146,Osmr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022149,C9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022150,Dab2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022151,Ttc33,1,4,1,0,0,1,0,0,4,0,2,0,1,0,1,0,0,0,1,2,2,4,2,5,1,0,1,1,3,4,4,4,0,0,1,1,0,2,2,7,13,0,0,1,0,0,,6,4,1
ENSMUSG00000022155,Mroh2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022156,Gzme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000022157,Mcpt8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
