gene_id,gene,ctl1,ctl2,ctl3,ctl4,ctl5,ctl6,ctl7
ENSMUSG00000020377,Ltc4s,0,0,0,1,0,0,0
ENSMUSG00000020380,Rad50,0,0,0,7,0,0,5
ENSMUSG00000020381,Mrnip,0,3,0,0,0,0,4
ENSMUSG00000020383,Il13,0,0,0,0,0,0,0
ENSMUSG00000020385,Clk4,0,1,0,21,13,11,19
ENSMUSG00000020386,Sar1b,1,11,3,51,4,1,21
ENSMUSG00000020387,Jade2,0,0,0,1,0,0,3
ENSMUSG00000020388,Pdlim4,0,1,0,1,0,0,7
ENSMUSG00000020389,Cdkl3,0,1,0,2,3,0,9
ENSMUSG00000020390,Ube2b,1,6,1,38,9,10,65
ENSMUSG00000020392,Cdkn2aipnl,0,1,0,6,1,0,10
ENSMUSG00000020393,Kremen1,0,0,0,3,1,0,1
ENSMUSG00000020395,Itk,0,0,0,0,0,0,0
ENSMUSG00000020396,Nefh,36,43,10,326,3,5,59
ENSMUSG00000020397,Med7,0,3,2,20,1,3,3
ENSMUSG00000020399,Havcr2,0,0,0,0,0,0,0
ENSMUSG00000020400,Tnip1,0,2,0,25,0,0,20
ENSMUSG00000020402,Vdac1,9,18,3,86,1,2,48
ENSMUSG00000020405,Fabp6,0,0,0,0,0,0,1
ENSMUSG00000020407,Upp1,0,0,0,0,0,0,0
ENSMUSG00000020409,Slu7,0,2,0,9,1,0,10
ENSMUSG00000020411,Nipal4,0,0,0,0,0,0,2
ENSMUSG00000020412,Ascc2,0,2,0,2,1,3,2
ENSMUSG00000020413,Hus1,1,0,1,0,0,0,4
ENSMUSG00000020415,Pttg1,2,9,0,10,2,0,10
ENSMUSG00000020419,Hormad2,0,0,0,0,0,0,0
ENSMUSG00000020420,Zfp607a,0,0,0,0,0,0,0
ENSMUSG00000020422,Tns3,0,1,1,1,0,0,15
ENSMUSG00000020423,Btg2,0,0,0,0,0,0,7
ENSMUSG00000020424,Castor1,0,0,0,0,0,0,1
ENSMUSG00000020427,Igfbp3,1,8,3,26,5,0,8
ENSMUSG00000020428,Gabra6,0,0,0,2,1,0,93
ENSMUSG00000020429,Igfbp1,0,0,0,0,0,0,0
ENSMUSG00000020431,Adcy1,4,10,1,46,13,10,394
ENSMUSG00000020432,Tcn2,0,0,0,2,0,0,6
ENSMUSG00000020435,Osbp2,2,15,2,53,5,4,21
ENSMUSG00000020436,Gabrg2,8,53,3,107,3,3,48
ENSMUSG00000020437,Myo1g,0,0,0,0,0,0,0
ENSMUSG00000020439,Smtn,0,0,0,0,0,0,6
ENSMUSG00000020440,Arf5,2,13,4,65,0,1,71
ENSMUSG00000020444,Guk1,0,8,1,15,0,2,15
ENSMUSG00000020447,Npc1l1,0,0,0,0,0,0,0
ENSMUSG00000020448,Rnf185,2,1,1,4,0,1,11
ENSMUSG00000020451,Limk2,0,2,0,15,2,3,16
ENSMUSG00000020453,Patz1,3,3,1,7,0,1,40
ENSMUSG00000020454,Eif4enif1,0,0,0,5,0,0,6
ENSMUSG00000020455,Trim11,0,1,0,6,1,2,7
ENSMUSG00000020456,Ogdh,8,30,3,158,5,8,89
ENSMUSG00000020457,Drg1,2,6,1,27,8,0,26
ENSMUSG00000020458,Rtn4,45,152,18,486,8,2,68
ENSMUSG00000020459,Mtif2,0,1,0,5,1,1,8
ENSMUSG00000020461,Clhc1,0,0,0,0,0,0,0
ENSMUSG00000020462,Cfap36,1,5,0,13,3,0,13
ENSMUSG00000020463,Ppp4r3b,0,2,0,7,0,2,6
ENSMUSG00000020464,Pnpt1,0,1,0,9,2,3,4
ENSMUSG00000020467,Efemp1,0,0,0,0,0,0,0
ENSMUSG00000020469,Myl7,0,0,0,0,0,0,0
ENSMUSG00000020471,Pold2,1,2,0,6,0,0,3
ENSMUSG00000020472,Zkscan17,0,0,0,0,0,0,6
ENSMUSG00000020473,Aebp1,0,0,0,0,0,0,1
ENSMUSG00000020474,Polm,0,0,0,0,1,0,3
ENSMUSG00000020475,Pgam2,0,1,0,0,0,0,1
ENSMUSG00000020476,Dbnl,2,2,0,35,2,1,32
ENSMUSG00000020482,Ccdc117,0,2,0,6,0,0,3
ENSMUSG00000020483,Dynll2,14,66,14,276,5,6,212
ENSMUSG00000020484,Xbp1,2,9,0,54,2,1,42
ENSMUSG00000020485,Supt4a,0,0,1,9,0,0,16
ENSMUSG00000020490,Btnl10,0,0,0,0,0,0,0
ENSMUSG00000020492,Ska2,0,0,0,5,0,0,6
ENSMUSG00000020493,Prr11,0,0,0,0,0,0,1
ENSMUSG00000020495,Smg8,0,1,0,5,1,0,4
ENSMUSG00000020496,Rnf187,18,48,6,217,1,2,234
ENSMUSG00000020513,Tubd1,0,0,0,1,0,1,1
ENSMUSG00000020515,Cnot8,0,0,0,6,0,0,12
ENSMUSG00000020519,Sap30l,0,1,0,11,0,0,10
ENSMUSG00000020520,Galnt10,0,2,1,10,3,6,5
ENSMUSG00000020521,Rnft1,0,0,0,5,8,1,10
ENSMUSG00000020522,Mfap3,1,5,0,9,2,2,10
ENSMUSG00000020523,Fam114a2,0,1,0,19,2,0,14
ENSMUSG00000020524,Gria1,11,40,4,110,3,12,69
ENSMUSG00000020525,Ppm1d,0,0,2,6,0,0,11
ENSMUSG00000020526,Znhit3,0,1,0,7,2,1,2
ENSMUSG00000020527,Myo19,0,0,0,0,0,0,10
ENSMUSG00000020528,Prpsap2,0,1,0,7,0,0,10
ENSMUSG00000020530,Ggnbp2,0,1,1,15,1,4,14
ENSMUSG00000020532,Acaca,1,5,0,15,1,1,15
ENSMUSG00000020534,Shmt1,0,0,0,3,0,1,0
ENSMUSG00000020536,Llgl1,0,2,1,23,7,9,17
ENSMUSG00000020537,Drg2,0,3,1,28,3,2,20
ENSMUSG00000020538,Srebf1,0,1,0,3,1,1,5
ENSMUSG00000020541,Tom1l1,0,0,0,0,0,2,1
ENSMUSG00000020542,Myocd,0,0,0,0,0,0,1
ENSMUSG00000020544,Cox11,0,2,2,15,0,0,4
ENSMUSG00000020545,Lrrc72,0,0,0,0,0,0,0
ENSMUSG00000020546,Stxbp4,0,3,0,6,2,2,2
ENSMUSG00000020547,Bzw2,4,9,2,48,2,3,24
ENSMUSG00000020549,Elac2,1,1,0,9,2,1,10
ENSMUSG00000020553,Pctp,0,0,0,0,0,0,1
ENSMUSG00000020562,Efcab10,0,0,0,0,0,0,0
ENSMUSG00000020564,Atxn7l1,0,0,1,7,1,5,11
ENSMUSG00000020566,Atp6v1c2,0,0,0,0,0,0,0
ENSMUSG00000020571,Pdia6,4,10,5,42,2,0,38
ENSMUSG00000020572,Nampt,0,0,0,5,0,0,5
ENSMUSG00000020573,Pik3cg,0,0,0,0,0,0,0
ENSMUSG00000020576,Nbas,0,1,1,11,2,1,12
ENSMUSG00000020577,Tspan13,12,54,10,232,13,3,42
ENSMUSG00000020580,Rock2,0,0,0,10,1,0,23
ENSMUSG00000020581,Agr2,0,0,0,0,0,0,0
ENSMUSG00000020583,Matn3,0,0,0,0,0,0,0
ENSMUSG00000020585,Laptm4a,0,10,0,11,1,1,12
ENSMUSG00000020590,Snx13,0,4,0,18,3,0,20
ENSMUSG00000020591,Ntsr2,0,0,0,1,0,0,5
ENSMUSG00000020592,Sdc1,0,0,0,1,0,0,2
ENSMUSG00000020593,Lpin1,0,1,0,1,1,0,7
ENSMUSG00000020594,Pum2,1,2,0,2,1,0,19
ENSMUSG00000020598,Nrcam,6,16,3,59,6,1,55
ENSMUSG00000020599,Rgs9,0,0,0,3,1,0,3
ENSMUSG00000020600,Slc7a15,0,0,0,0,0,0,0
ENSMUSG00000020601,Trib2,0,4,0,15,0,0,9
ENSMUSG00000020604,Arsg,0,0,0,2,0,0,7
ENSMUSG00000020605,Hs1bp3,0,0,0,1,1,0,8
ENSMUSG00000020607,Lratd1,1,6,0,36,0,0,19
ENSMUSG00000020608,Smc6,0,0,0,6,0,1,18
ENSMUSG00000020609,Apob,0,0,0,0,0,0,0
ENSMUSG00000020610,Amz2,0,0,0,3,0,1,10
ENSMUSG00000020611,Gna13,0,2,0,9,1,1,28
ENSMUSG00000020612,Prkar1a,8,12,5,83,6,2,53
ENSMUSG00000020614,Fam20a,0,0,0,0,2,0,14
ENSMUSG00000020620,Abca8b,0,0,0,0,0,0,7
ENSMUSG00000020621,Rdh14,1,2,0,11,0,0,2
ENSMUSG00000020622,Nt5c1b,0,0,0,0,0,0,0
ENSMUSG00000020623,Map2k6,0,0,0,3,1,0,17
ENSMUSG00000020627,Klhl29,0,1,1,6,0,0,4
ENSMUSG00000020628,Trappc12,2,4,2,16,1,2,19
ENSMUSG00000020629,Adi1,0,0,0,5,1,0,9
ENSMUSG00000020630,Rnaseh1,0,2,0,3,0,1,1
ENSMUSG00000020633,Dcdc2c,0,0,0,0,0,0,0
ENSMUSG00000020634,Ubxn2a,0,3,0,31,2,0,17
ENSMUSG00000020635,Fkbp1b,0,0,0,0,0,0,9
ENSMUSG00000020636,Allc,0,0,0,0,0,0,0
ENSMUSG00000020638,Cmpk2,0,1,0,3,0,0,3
ENSMUSG00000020639,Pfn4,0,0,0,3,0,0,1
ENSMUSG00000020640,Itsn2,0,1,0,8,1,1,5
ENSMUSG00000020641,Rsad2,0,0,0,0,0,0,0
ENSMUSG00000020642,Rnf144a,0,0,0,2,0,1,13
ENSMUSG00000020644,Id2,10,56,17,392,10,8,65
ENSMUSG00000020646,Mboat2,0,3,0,6,0,1,13
ENSMUSG00000020647,Ncoa1,4,10,2,28,2,1,19
ENSMUSG00000020648,Dus4l,0,0,0,2,0,0,0
ENSMUSG00000020649,Rrm2,0,0,0,2,0,0,2
ENSMUSG00000020650,Bcap29,1,2,0,15,0,1,2
ENSMUSG00000020651,Slc26a4,0,0,0,0,0,0,0
ENSMUSG00000020652,Cenpo,0,0,0,0,0,0,8
ENSMUSG00000020653,Klf11,0,0,0,1,0,0,0
ENSMUSG00000020654,Adcy3,0,0,0,0,0,0,7
ENSMUSG00000020656,Grhl1,0,0,0,0,0,0,0
ENSMUSG00000020657,Dnajc27,1,3,0,18,3,0,6
ENSMUSG00000020658,Efr3b,1,1,0,3,2,1,40
ENSMUSG00000020659,Cbll1,0,0,0,5,0,0,4
ENSMUSG00000020660,Pomc,0,0,0,1,0,0,3
ENSMUSG00000020661,Dnmt3a,3,10,0,27,4,1,66
ENSMUSG00000020664,Dld,3,16,3,56,1,1,32
ENSMUSG00000020668,Kif3c,8,34,7,172,6,6,89
ENSMUSG00000020669,Sh3yl1,0,0,0,2,0,0,7
ENSMUSG00000020671,Rab10,2,6,2,25,0,0,16
ENSMUSG00000020672,Sntg2,0,0,0,0,0,0,0
ENSMUSG00000020673,Tpo,0,0,0,0,0,0,0
ENSMUSG00000020674,Pxdn,0,0,0,3,2,0,6
ENSMUSG00000020676,Ccl11,0,0,0,0,0,0,0
ENSMUSG00000020677,Ddx52,0,2,0,8,2,0,7
ENSMUSG00000020679,Hnf1b,0,0,0,0,0,0,0
ENSMUSG00000020680,Taf15,0,0,0,1,0,0,1
ENSMUSG00000020681,Ace,0,0,0,3,0,0,9
ENSMUSG00000020682,Mmp28,0,0,0,3,0,0,3
ENSMUSG00000020684,Rasl10b,1,5,0,8,1,0,38
ENSMUSG00000020686,Gas2l2,0,0,0,0,0,0,0
ENSMUSG00000020687,Cdc27,0,0,0,6,0,0,10
ENSMUSG00000020689,Itgb3,0,0,0,0,0,0,3
ENSMUSG00000020690,Efcab3,0,0,0,0,0,0,0
ENSMUSG00000020691,Mettl2,0,1,0,3,0,1,9
ENSMUSG00000020692,Nle1,0,0,0,4,1,0,16
ENSMUSG00000020694,Tlk2,0,3,0,10,2,4,29
ENSMUSG00000020695,Mrc2,0,0,0,0,0,0,0
ENSMUSG00000020696,Rffl,0,0,0,2,0,0,5
ENSMUSG00000020697,Lig3,0,1,0,10,2,1,8
ENSMUSG00000020698,Cct6b,0,0,0,0,0,0,0
ENSMUSG00000020700,Map3k3,0,0,0,4,3,1,16
ENSMUSG00000020701,Tmem132e,0,0,0,0,0,0,6
ENSMUSG00000020702,Ccl1,0,0,0,0,0,0,0
ENSMUSG00000020704,Asic2,0,2,1,4,1,0,37
ENSMUSG00000020705,Ddx42,1,3,1,16,1,1,20
ENSMUSG00000020706,Ftsj3,0,0,0,5,0,1,8
ENSMUSG00000020707,Rnf135,0,0,0,7,0,0,5
ENSMUSG00000020708,Psmc5,4,8,0,52,4,3,78
ENSMUSG00000020709,Adap2,0,0,0,1,0,0,0
ENSMUSG00000020712,Tcam1,0,0,0,0,0,0,0
ENSMUSG00000020713,Gh,0,0,0,0,0,0,0
ENSMUSG00000020715,Ern1,0,0,0,1,1,0,2
ENSMUSG00000020716,Nf1,0,3,0,9,4,0,26
ENSMUSG00000020717,Pecam1,0,0,0,0,0,0,1
ENSMUSG00000020718,Polg2,0,1,0,3,0,0,2
ENSMUSG00000020719,Ddx5,0,2,1,18,0,0,22
ENSMUSG00000020720,Psmd12,2,11,0,22,1,0,29
ENSMUSG00000020721,Helz,0,4,0,9,2,4,12
ENSMUSG00000020722,Cacng1,0,0,0,0,0,0,0
ENSMUSG00000020723,Cacng4,0,1,0,0,0,0,11
ENSMUSG00000020728,Cep112,0,1,0,1,0,2,0
ENSMUSG00000020732,Rab37,0,0,0,0,0,0,2
ENSMUSG00000020734,Grin2c,0,0,0,0,1,0,71
ENSMUSG00000020736,Nt5c,1,8,0,12,0,0,15
ENSMUSG00000020737,Jpt1,2,1,2,5,2,0,30
ENSMUSG00000020738,Sumo2,1,6,1,8,0,1,17
ENSMUSG00000020739,Nup85,0,3,0,9,3,1,15
ENSMUSG00000020740,Gga3,0,3,0,23,0,2,17
ENSMUSG00000020741,Cluh,0,10,1,56,4,3,17
ENSMUSG00000020743,Mif4gd,0,0,0,2,0,3,14
ENSMUSG00000020744,Slc25a19,0,1,0,10,1,1,19
ENSMUSG00000020745,Pafah1b1,5,16,3,75,3,2,47
ENSMUSG00000020747,Tmem94,0,6,8,43,8,6,26
ENSMUSG00000020752,Recql5,0,1,1,2,1,4,5
ENSMUSG00000020755,Sap30bp,1,2,0,15,1,0,5
ENSMUSG00000020758,Itgb4,0,0,0,0,0,0,1
ENSMUSG00000020766,Galk1,2,0,0,3,1,0,8
ENSMUSG00000020770,Unk,1,1,0,3,0,2,12
ENSMUSG00000020773,Trim47,0,0,0,0,0,0,0
ENSMUSG00000020774,Aspa,0,0,0,0,0,0,1
ENSMUSG00000020776,Fbf1,0,0,1,8,3,3,20
ENSMUSG00000020777,Acox1,3,11,0,37,2,3,31
ENSMUSG00000020778,Ten1,0,1,2,13,2,1,14
ENSMUSG00000020780,Srp68,0,4,0,15,0,0,28
ENSMUSG00000020781,Tsen54,0,0,0,4,0,2,2
ENSMUSG00000020782,Llgl2,0,0,0,0,0,0,0
ENSMUSG00000020783,Ncbp3,0,1,0,13,0,0,8
ENSMUSG00000020785,Camkk1,0,0,0,0,0,0,12
ENSMUSG00000020787,P2rx1,0,0,0,0,0,0,0
ENSMUSG00000020788,Atp2a3,22,136,27,471,26,35,53
ENSMUSG00000020790,Ankfy1,0,2,0,6,2,2,4
ENSMUSG00000020792,Exoc7,1,3,1,15,2,2,21
ENSMUSG00000020793,Galr2,0,0,0,0,0,0,0
ENSMUSG00000020794,Ube2g1,0,5,2,44,6,2,29
ENSMUSG00000020798,Spns3,0,0,0,0,0,0,0
ENSMUSG00000020799,Tekt1,0,0,0,0,0,0,1
ENSMUSG00000020801,Med31,0,4,0,9,0,1,9
ENSMUSG00000020802,Ube2o,1,2,0,23,0,3,34
ENSMUSG00000020803,Txndc17,0,6,0,25,0,0,12
ENSMUSG00000020804,Aanat,0,0,0,0,0,2,2
ENSMUSG00000020805,Slc13a5,0,0,0,2,0,0,11
ENSMUSG00000020806,Rhbdf2,0,0,1,0,0,0,8
ENSMUSG00000020808,Pimreg,0,0,0,0,0,0,1
ENSMUSG00000020810,Cygb,0,3,0,1,3,0,43
ENSMUSG00000020811,Wscd1,0,0,0,3,0,0,41
ENSMUSG00000020814,Mxra7,0,0,0,0,0,0,4
ENSMUSG00000020817,Rabep1,3,14,3,108,4,9,33
ENSMUSG00000020818,Mfsd11,0,3,0,17,4,0,10
ENSMUSG00000020821,Kif1c,0,0,0,2,2,0,12
ENSMUSG00000020823,Sec14l1,3,4,5,40,2,0,60
ENSMUSG00000020826,Nos2,0,0,0,0,0,0,0
ENSMUSG00000020827,Mink1,2,11,1,68,4,5,49
ENSMUSG00000020828,Pld2,0,0,0,7,0,1,0
ENSMUSG00000020829,Slc46a1,1,1,0,1,0,0,8
ENSMUSG00000020830,Vmo1,0,0,0,0,0,0,0
ENSMUSG00000020832,Eral1,0,0,0,2,0,0,6
ENSMUSG00000020834,Dhrs13,0,12,0,11,1,1,21
ENSMUSG00000020836,Coro6,0,0,0,3,2,3,8
ENSMUSG00000020838,Slc6a4,0,0,0,0,0,0,0
ENSMUSG00000020839,Tmigd1,0,0,0,0,0,0,0
ENSMUSG00000020840,Blmh,1,3,0,9,0,0,18
ENSMUSG00000020841,Cpd,1,1,0,0,0,0,12
ENSMUSG00000020843,Timm22,4,6,1,22,2,2,11
ENSMUSG00000020844,Nxn,0,2,0,1,0,0,20
ENSMUSG00000020846,Rflnb,0,0,0,0,1,0,8
ENSMUSG00000020847,Rph3al,0,0,0,0,0,0,1
ENSMUSG00000020848,Doc2b,12,23,2,94,5,8,21
ENSMUSG00000020849,Ywhae,4,27,1,118,7,3,113
ENSMUSG00000020850,Prpf8,0,10,1,33,5,2,33
ENSMUSG00000020857,Nme2,1,3,0,11,0,0,11
ENSMUSG00000020859,Spag9,2,6,1,35,5,2,53
ENSMUSG00000020863,Luc7l3,0,2,0,40,22,13,93
ENSMUSG00000020864,Ankrd40,2,8,1,40,0,2,40
ENSMUSG00000020865,Abcc3,0,0,0,3,0,0,0
ENSMUSG00000020866,Cacna1g,22,115,22,402,51,35,121
ENSMUSG00000020867,Spata20,0,0,0,0,0,0,0
ENSMUSG00000020868,Xylt2,0,1,0,9,1,0,14
ENSMUSG00000020869,Lrrc59,1,8,2,29,1,1,23
ENSMUSG00000020870,Cdc34b,0,0,0,1,0,0,0
ENSMUSG00000020871,Dlx4,0,0,1,3,1,0,0
ENSMUSG00000020872,Tac4,0,0,0,0,0,0,0
ENSMUSG00000020873,Slc35b1,2,6,0,16,1,1,13
ENSMUSG00000020875,Hoxb9,0,0,0,0,0,0,0
ENSMUSG00000020876,Snx11,0,0,1,11,2,0,12
ENSMUSG00000020877,Scrn2,0,2,1,0,0,0,5
ENSMUSG00000020878,Lrrc46,0,0,0,0,0,0,0
ENSMUSG00000020882,Cacnb1,0,1,0,5,0,0,16
ENSMUSG00000020883,Fbxl20,0,3,0,3,0,0,11
ENSMUSG00000020884,Asgr1,0,0,0,0,0,0,0
ENSMUSG00000020886,Dlg4,0,2,1,25,1,0,53
ENSMUSG00000020888,Dvl2,0,0,0,7,1,3,13
ENSMUSG00000020889,Nr1d1,0,2,3,23,1,1,34
ENSMUSG00000020890,Gucy2e,0,0,0,0,0,0,0
ENSMUSG00000020892,Aloxe3,0,0,0,0,0,0,2
ENSMUSG00000020893,Per1,1,5,0,17,17,3,30
ENSMUSG00000020894,Vamp2,5,33,4,162,8,4,201
ENSMUSG00000020895,Tmem107,0,2,0,0,0,0,0
ENSMUSG00000020897,Aurkb,0,0,0,0,0,0,0
ENSMUSG00000020898,Ctc1,1,1,0,6,2,1,16
ENSMUSG00000020899,Pfas,0,0,0,1,0,0,12
ENSMUSG00000020900,Myh10,9,45,13,276,12,13,70
ENSMUSG00000020901,Pik3r5,0,0,0,0,0,0,0
ENSMUSG00000020902,Ntn1,0,0,0,0,0,0,24
ENSMUSG00000020903,Stx8,0,1,0,14,1,2,17
ENSMUSG00000020904,Cfap52,0,0,0,0,0,0,0
ENSMUSG00000020905,Usp43,0,0,0,0,0,0,2
ENSMUSG00000020907,Rcvrn,0,0,0,0,0,0,1
ENSMUSG00000020908,Myh3,0,0,0,0,0,0,0
ENSMUSG00000020910,Adprm,0,0,0,1,3,1,3
ENSMUSG00000020911,Krt19,0,0,0,0,0,0,0
ENSMUSG00000020912,Krt12,0,0,0,0,0,0,0
ENSMUSG00000020913,Krt24,0,0,0,0,0,0,0
ENSMUSG00000020914,Top2a,0,0,0,0,0,0,6
ENSMUSG00000020916,Krt36,0,0,0,0,0,0,0
ENSMUSG00000020917,Acly,5,7,1,56,1,0,63
ENSMUSG00000020918,Kat2a,2,4,0,12,0,2,18
ENSMUSG00000020919,Stat5b,0,1,0,7,1,0,4
ENSMUSG00000020921,Tmem101,1,1,0,5,1,0,9
ENSMUSG00000020922,Lsm12,1,5,0,15,1,1,17
ENSMUSG00000020923,Ubtf,1,4,0,28,3,1,46
ENSMUSG00000020925,Ccdc43,0,0,0,11,0,0,18
ENSMUSG00000020926,Adam11,0,0,0,3,4,0,120
ENSMUSG00000020928,Higd1b,0,0,0,0,0,0,1
ENSMUSG00000020929,Eftud2,1,6,2,26,1,3,25
ENSMUSG00000020930,Ccdc103,0,0,0,0,0,0,0
ENSMUSG00000020932,Gfap,0,1,0,2,0,0,83
ENSMUSG00000020935,Dcakd,2,14,1,34,1,0,23
ENSMUSG00000020936,Nmt1,2,13,1,43,2,1,22
ENSMUSG00000020937,Plcd3,0,4,0,16,2,0,2
ENSMUSG00000020941,Map3k14,0,0,0,4,1,0,1
ENSMUSG00000020945,Lyzl6,0,0,0,0,0,0,0
ENSMUSG00000020946,Gosr2,0,3,0,10,1,1,12
ENSMUSG00000020948,Klhl28,0,0,0,9,0,2,5
ENSMUSG00000020949,Fkbp3,1,18,1,50,0,2,31
ENSMUSG00000020950,Foxg1,0,0,0,0,0,0,0
ENSMUSG00000020952,Scfd1,0,1,1,20,1,1,9
ENSMUSG00000020953,Coch,4,2,0,1,1,0,1
ENSMUSG00000020954,Strn3,2,23,4,121,17,20,33
ENSMUSG00000020955,Ap4s1,0,6,0,15,2,4,16
ENSMUSG00000020956,Dtd2,0,4,0,13,0,0,4
ENSMUSG00000020961,Ston2,0,0,0,0,0,0,3
ENSMUSG00000020962,Gtf2a1,3,5,2,41,3,3,17
ENSMUSG00000020963,Tshr,0,0,0,0,0,0,0
ENSMUSG00000020964,Sel1l,5,20,5,67,2,4,34
ENSMUSG00000020973,Dnaaf2,0,0,0,1,0,0,3
ENSMUSG00000020974,Pole2,0,0,0,0,0,0,1
ENSMUSG00000020978,Klhdc2,1,18,1,45,2,1,60
ENSMUSG00000020982,Nemf,0,1,0,9,4,1,21
ENSMUSG00000020986,Sec23a,0,4,1,14,1,1,18
ENSMUSG00000020988,L2hgdh,0,2,0,0,0,0,3
ENSMUSG00000020990,Cdkl1,0,10,0,15,7,4,15
ENSMUSG00000020993,Trappc6b,1,8,0,20,0,4,16
ENSMUSG00000020994,Pnn,0,2,0,10,12,12,49
ENSMUSG00000021000,Mia2,0,4,0,21,1,0,8
ENSMUSG00000021003,Galc,2,2,1,4,1,0,3
ENSMUSG00000021009,Ptpn21,0,0,0,0,0,0,2
ENSMUSG00000021010,Npas3,0,0,0,0,0,0,4
ENSMUSG00000021012,Zc3h14,0,1,1,15,2,0,14
ENSMUSG00000021013,Ttc8,1,0,1,6,0,1,6
ENSMUSG00000021018,Polr2h,0,1,0,11,0,0,4
ENSMUSG00000021022,Ppp2r3c,0,1,1,8,1,1,6
ENSMUSG00000021023,Prorp,0,0,0,0,0,0,2
ENSMUSG00000021024,Psma6,4,10,1,45,2,1,24
ENSMUSG00000021025,Nfkbia,0,0,2,13,2,2,3
ENSMUSG00000021027,Ralgapa1,4,3,1,22,5,1,23
ENSMUSG00000021028,Mbip,0,0,0,6,0,3,9
ENSMUSG00000021032,Ngb,0,0,0,0,1,0,0
ENSMUSG00000021033,Gstz1,0,1,0,8,2,0,12
ENSMUSG00000021036,Sptlc2,0,5,0,23,1,2,9
ENSMUSG00000021037,Ahsa1,3,16,5,80,6,1,70
ENSMUSG00000021038,Vipas39,0,1,0,13,3,0,14
ENSMUSG00000021039,Snw1,1,7,0,21,1,0,13
ENSMUSG00000021040,Slirp,0,7,0,7,1,0,10
ENSMUSG00000021044,Adck1,1,2,0,7,3,1,8
ENSMUSG00000021047,Nova1,0,1,0,0,0,0,14
ENSMUSG00000021048,Mthfd1,0,3,0,15,1,3,20
ENSMUSG00000021051,Ppp2r5e,0,1,1,19,2,0,20
ENSMUSG00000021054,Sgpp1,0,1,0,7,0,0,11
ENSMUSG00000021055,Esr2,0,0,0,0,0,0,0
ENSMUSG00000021056,Tex21,0,0,0,0,0,0,0
ENSMUSG00000021057,Akap5,1,1,0,4,1,0,25
ENSMUSG00000021061,Sptb,0,1,0,9,2,0,52
ENSMUSG00000021062,Rab15,0,1,0,2,0,1,53
ENSMUSG00000021065,Fut8,0,7,1,23,3,2,34
ENSMUSG00000021066,Atl1,0,11,2,26,2,1,10
ENSMUSG00000021067,Sav1,0,0,0,5,1,1,7
ENSMUSG00000021068,Nin,0,0,0,2,1,0,6
ENSMUSG00000021069,Pygl,0,0,0,0,0,0,0
ENSMUSG00000021070,Bdkrb2,0,0,0,0,0,0,0
ENSMUSG00000021071,Trim9,2,14,4,46,9,11,41
ENSMUSG00000021072,Tmx1,0,6,1,23,0,2,28
ENSMUSG00000021076,Actr10,2,9,0,27,0,0,18
ENSMUSG00000021078,Tomm20l,0,0,0,0,0,0,0
ENSMUSG00000021079,Timm9,1,2,0,15,4,4,14
ENSMUSG00000021081,Serpina1f,0,0,0,0,0,0,0
ENSMUSG00000021086,Ccdc175,0,0,0,0,0,0,0
ENSMUSG00000021087,Rtn1,30,110,15,363,14,3,275
ENSMUSG00000021090,Lrrc9,0,0,0,0,0,0,1
ENSMUSG00000021091,Serpina3n,0,0,0,0,0,0,2
ENSMUSG00000021094,Dhrs7,1,5,1,9,0,0,7
ENSMUSG00000021095,Gsc,0,0,0,0,0,0,0
ENSMUSG00000021096,Ppm1a,0,17,1,37,0,2,63
ENSMUSG00000021097,Clmn,2,14,0,130,16,29,27
ENSMUSG00000021099,Six6,0,0,0,0,0,0,0
ENSMUSG00000021102,Glrx5,2,4,0,44,0,0,27
ENSMUSG00000021103,Mnat1,0,1,0,6,1,2,11
ENSMUSG00000021108,Prkch,0,0,0,0,0,0,1
ENSMUSG00000021109,Hif1a,0,4,1,7,0,0,20
ENSMUSG00000021111,Papola,0,8,2,22,7,6,42
ENSMUSG00000021113,Snapc1,0,3,0,4,0,1,11
ENSMUSG00000021114,Atp6v1d,4,27,1,93,3,5,57
ENSMUSG00000021115,Vrk1,0,0,0,2,0,0,3
ENSMUSG00000021116,Eif2s1,2,9,0,14,0,0,8
ENSMUSG00000021118,Plek2,0,0,0,0,0,0,0
ENSMUSG00000021120,Pigh,0,0,0,2,0,0,0
ENSMUSG00000021123,Rdh12,0,0,0,0,0,0,0
ENSMUSG00000021124,Vti1b,0,10,1,24,1,1,16
ENSMUSG00000021125,Arg2,0,0,0,0,0,0,4
ENSMUSG00000021130,Galnt16,0,4,0,9,0,0,13
ENSMUSG00000021131,Erh,0,0,0,5,0,0,3
ENSMUSG00000021133,Susd6,1,1,3,16,5,0,45
ENSMUSG00000021134,Srsf5,1,2,0,37,19,7,36
ENSMUSG00000021135,Slc10a1,0,0,0,0,0,0,0
ENSMUSG00000021136,Smoc1,0,0,0,1,0,0,6
ENSMUSG00000021143,Pacs2,0,0,0,4,1,1,12
ENSMUSG00000021144,Mta1,0,3,1,15,2,3,25
ENSMUSG00000021147,Wdr37,1,13,1,35,6,4,27
ENSMUSG00000021149,Gtpbp4,0,1,3,8,0,5,14
ENSMUSG00000021156,Zmynd11,1,5,1,29,5,2,58
ENSMUSG00000021171,Esyt2,0,6,0,35,1,4,20
ENSMUSG00000021175,Cdca7l,0,0,0,2,0,0,2
